fp_i,n.1orange,n.2boiledpotatoes,n.2cocoaportionspot,n.2oranges,n.4frenchsardines,n.agradehalfmilkpint,n.agrademilk,n.agrademilkpint,n.ahuilelsardines,n.allblendbreakfastcoffeeofordersourownpotspecialwith,n.allchickenmeatsaladwhite,n.allkindsperpottea,n.ambassadorcoffeecreamwith,n.americancheese,n.americancheeseyoung,n.americancoffee,n.americancoffeeitalianor,n.americancreamicevanilla,n.americanpeas,n.andassortedcheesecrackers,n.andassortedcheesecrackersonsaltinesservedtraywith,n.andcheesecrackers,n.andcheesecrackerstoasted,n.andcoffeecream,n.andcoffeecreamfleischmannsspecial,n.andcoffeemilk,n.andcoffeetea,n.andcreamtea,n.andgreenolivesripe,n.andolivesqueenripe,n.apollinaris,n.apollinarismineralwater,n.apollinarispints,n.apollinariswater,n.appledeepdishpie,n.appledutchpie,n.applefreshpie,n.applegreenpie,n.applehomemadepie,n.applehotpie,n.applenewpie,n.applepie,n.applepies,n.applepiesliced,n.assortedcheese,n.assortedcheeses,n.assortedfreshfruit,n.assortedfreshfruitstewed,n.assortedfruit,n.assortedfruitinseason,n.assortedfruitofplate,n.assortedfruits,n.assortedfruitsstewed,n.assortedfruitstewed,n.assortisfruits,n.aubeansbeurrestring,n.aubeansgratinstring,n.aubeurrefrenchpeas,n.aubeurrenewpeas,n.auceleryjus,n.beansbeurrestring,n.beansbutteredstring,n.beansbutterinstring,n.beansfrenchstring,n.beansfreshstring,n.beansnewstring,n.beansstring,n.beefcupoftea,n.beeftea,n.bermudaboiledpotatoes,n.blackcoffee,n.blackcupgreenmixedorpertea,n.blackolives,n.blacktea,n.blendchildsperpottea,n.boiledhotpotatoes,n.boilednewpotatoes,n.boiledplainpotatoes,n.boiledpotatoes,n.bonelesssardines,n.bordelaisebraisedcelery,n.bottleindividualmilk,n.bottleindmilk,n.bottlemilk,n.bottlemilkof,n.bottlemilkpasteurizedper,n.bottlemilkper,n.bowlmilkper,n.boxfrenchpersardines,n.boxpersardines,n.boxsardines,n.boxsardinessmall,n.braisecelery,n.braisedcelery,n.branchceleryin,n.brancheceleryen,n.branchescelery,n.breakfastcreamenglishteawith,n.breakfastcupenglishpertea,n.breakfastenglishofpottea,n.breakfastenglishperpottea,n.breakfastenglishpottea,n.breakfastenglishtea,n.butteredgreenpeas,n.butterinnewpeas,n.californiacocktailfruit,n.californiafruit,n.californiaolives,n.californiaolivesripe,n.californiaorange,n.californiaoranges,n.californiaorangesliced,n.camomiletea,n.camomilletea,n.caravanflowerofrussiatea,n.celery,n.celerycrisphearts,n.celerydressed,n.celeryfresh,n.celeryheartof,n.celeryhearts,n.celeryheartsof,n.celeryicedpascal,n.celeryknob,n.celeryknobsalad,n.celeryplain,n.celerysalad,n.celerystewed,n.celerytable,n.certifiedhalfmilkpint,n.certifiedmilkpasteurized,n.ceyloncreamteawith,n.ceylonpottea,n.ceylontea,n.cheese,n.cheeseimportedroquefort,n.cheeseroquefort,n.cheeses,n.chickendarkmeatsalad,n.chickendarkmeatsaladwith,n.chickendressingmayonnaisesalad,n.chickenmayonnaisemeatonlysaladwhite,n.chickenmayonnaisesalad,n.chickenmayonnaisesaladwith,n.chickenmeatonlysaladwhite,n.chickenmeatsaladwhite,n.chickensalad,n.chickensaladsmall,n.chinatea,n.chocolate,n.chocolatecocoacuporper,n.chocolatecocoaor,n.chocolatecocoaorpot,n.cocktailfreshfruit,n.cocktailfruit,n.cocoa,n.cocoacup,n.cocoacupof,n.cocoacupper,n.cocoaforonepot,n.cocoaofpot,n.cocoaperpot,n.cocoapot,n.coffee,n.coffeecreamcupinperpotservedwith,n.coffeecreamcupofwith,n.coffeecreamcupperwith,n.coffeecreamdemifrenchtassewith,n.coffeecreamfiltrewith,n.coffeecreamicedwith,n.coffeecreamofpotwith,n.coffeecreampotwith,n.coffeecreampurewith,n.coffeecreamwith,n.coffeecuban,n.coffeecup,n.coffeecupcustard,n.coffeecupfrench,n.coffeecupfrenchsmall,n.coffeecupof,n.coffeecuporderperspecialto,n.coffeecupper,n.coffeedecaffeinated,n.coffeedecaffeinatedpot,n.coffeedemifrenchtasse,n.coffeedemitasse,n.coffeeforofonepot,n.coffeeforofpottwo,n.coffeeforonepot,n.coffeefrench,n.coffeeglassiced,n.coffeeglassicedper,n.coffeehag,n.coffeehot,n.coffeehoticedor,n.coffeeice,n.coffeeiced,n.coffeeicedortea,n.coffeelargepot,n.coffeemilkortea,n.coffeeofpot,n.coffeeortea,n.coffeeperpot,n.coffeepot,n.coffeepotsanka,n.coffeepotsingle,n.coffeepotsmall,n.coffeesanka,n.coffeespecial,n.coffeeturkish,n.coldsardines,n.colossalolivesripe,n.creamfrenchglassiceinvanilla,n.creamfrenchicevanilla,n.creamicedteawith,n.creamicevanilla,n.creamoolongteawith,n.creamteawith,n.cupfreshfruit,n.cupgreenpertea,n.cupoftea,n.darjeelingtea,n.defromageroquefort,n.defruitsmelange,n.defruitssalade,n.domesticsardines,n.eachoranges,n.earlgreytea,n.earlyjunepeas,n.farciesolives,n.floridaorange,n.floridaoranges,n.formosaoolongtea,n.forofpotteatwo,n.fraisfruits,n.frenchfriedorderpotatoesto,n.frenchfriedpotatoes,n.frenchfriedpotatoesraw,n.frenchfries,n.frenchgreenpeas,n.frenchnewpeasstyle,n.frencholives,n.frenchpeas,n.frenchsardines,n.freshfruit,n.freshfruitinseason,n.freshfruits,n.freshfruitsalad,n.freshfruitsinseason,n.freshfruitssalad,n.freshfruitsstewed,n.freshfruitstewed,n.freshgardenpeas,n.freshglassmilk,n.freshgreenpeas,n.freshlobstersalad,n.freshmilk,n.freshpeas,n.fromageroquefort,n.fruit,n.fruitinseason,n.fruitmelange,n.fruitmixed,n.fruits,n.fruitsalad,n.fruitsinseason,n.fruitssalad,n.fumeessardines,n.gardennewpeas,n.glassicedpertea,n.glassicedtea,n.glassmilk,n.glassmilkof,n.glassmilkper,n.glassmilkperpure,n.gobletmilkof,n.greennewpeas,n.greenofpottea,n.greenolives,n.greenolivesorripe,n.greenpeas,n.greenpottea,n.greentea,n.headlettucesalad,n.heartlettuceofsalad,n.heartslettuceofsalad,n.homogenizedmilk,n.hoticedortea,n.hottea,n.hysonpotteayoung,n.hysonteayoung,n.icedtea,n.icetea,n.importedroquefort,n.importedsardines,n.indiantea,n.indiatea,n.individualmilk,n.inoilsardines,n.inoilsardinessmoked,n.japanofpottea,n.japantea,n.jasminetea,n.javatea,n.junepeas,n.largelobstersalad,n.lemonteawith,n.lettucesalad,n.lettucesalade,n.lindentea,n.lobstermayonnaisesalad,n.lobstersalad,n.lobstersaladsmall,n.mashedpotato,n.mashedpotatoes,n.milk,n.milkofpitcher,n.milkpasteurized,n.milkskim,n.milkteawith,n.minttea,n.mixedolives,n.mixedtea,n.newparisiennepeas,n.newpeas,n.newradishes,n.ofoolongpottea,n.ofpotsingletea,n.ofpottea,n.ofppottea,n.olive,n.olives,n.olivesqueen,n.olivesqueenspanish,n.olivesripe,n.olivesspanish,n.olivesvertes,n.oolongperpottea,n.oolongpottea,n.oolongtea,n.orange,n.orangepekoepottea,n.orangepekoetea,n.oranges,n.orangesliced,n.orangessliced,n.orangestwo,n.orangewhole,n.ororangeslicedwhole,n.pepperminttea,n.perpersonroquefort,n.perpottea,n.pottea,n.radishes,n.radishesrose,n.roquefort,n.sardines,n.sardinessmoked,n.sherrytea,n.teavervain,n.NA,sum
largelobstersalad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,0,0,0,4,12,0,2,7,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,12,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0,NA,75
mixedolives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,0,0,0,0,0,2,7,0,17,0,0,0,0,0,0,0,6,3,2,1,0,0,0,0,0,0,6,17,1,4,1,0,0,0,NA,75
chickendressingmayonnaisesalad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,4,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,NA,74
blendchildsperpottea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,73
butteredgreenpeas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,73
celerydressed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,NA,73
coffeemilkortea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,5,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,2,0,0,0,1,0,0,NA,73
gardennewpeas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,11,9,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,4,0,2,0,0,0,0,4,0,0,2,1,2,1,0,0,0,0,0,0,1,4,1,0,1,0,0,0,NA,70
defruitssalade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,NA,69
celeryfresh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,NA,68
coffeecreampurewith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,NA,68
